model,layer_type,block,bottleneck_number,sal_Baseline,sem_Baseline,sal_Control,sem_Control,sal_Salient,sem_Salient,sal_Semantic,sem_Semantic,sal_Semantic_Salient,sem_Semantic_Salient
clip_rn50,conv,2,0,-0.1574768710613693,0.04074973408695663,0.01115881686157344,0.025369016719913165,0.010639241923818432,0.0034699138574671093,0.028256874050063413,-0.021695505776887464,0.030128265225263212,-0.031239070570620406
clip_rn50,bn,2,0,-0.01845491092469273,-0.04750270138911873,0.01742762624731398,0.01909022654263331,0.009329748087958497,-0.004790684400828402,0.04250952320267231,-0.013625478609639897,0.0260961077739199,-0.02538398312106606
clip_rn50,relu,2,0,-0.1941803574558918,0.07200969888712032,0.0055127048308756255,0.02911719077128995,0.012194424130669929,0.011620344029584104,0.016251638689815134,-0.020064824879873384,0.019234064901912068,-0.0263415664234201
clip_rn50,avgpool,2,0,-0.09445418684455852,0.16545701060887347,0.015752574114626494,0.026861996181284015,0.012883657617777058,0.009371302210924387,0.023918049142208422,-0.02565301119288091,0.013913561936918686,-0.029545067757125593
clip_rn50,conv,2,0,0.12923187274479164,0.16768147411591156,0.027173521759622482,0.016484355343966417,0.011032053440366785,-0.0026323334804876364,0.042733304461042204,-0.03196490434912397,0.00243969728137014,-0.033991517111797126
clip_rn50,bn,2,0,-0.13000325689792244,0.10547173265167246,0.010777822101560822,0.023625627662817686,-0.0065827456133516205,0.007569662630494994,0.0204333089019873,-0.024110683145509418,-0.0027273110563934,-0.028171264285320907
clip_rn50,relu,2,0,-0.09762813867278018,0.15822869269021664,0.010540337355136306,0.021259981352214824,0.0018423912171408596,0.008918893070742312,0.014129257455997052,-0.029909476599143336,0.003942135085360052,-0.024919367688972738
clip_rn50,downsample,2,0,-0.20515933541950152,0.07207353709776583,0.0018175456520708178,0.017586842189755453,-0.004233995999692458,0.00864115521960597,0.006055302732049989,-0.015748937093236742,-0.0017338542288565517,-0.023862484929631236
clip_rn50,downsample,2,0,-0.08116287451468507,0.0847392200698238,0.007197596272533038,0.016500800553835848,-0.005483245691721511,0.0063023478278237954,0.01691265808260778,-0.018073593467168095,0.0005701036305156559,-0.019779959439664527
clip_rn50,downsample,2,0,0.10879227556198795,0.17614052431134583,0.023587671756772954,0.014171137828851293,0.019502588614627114,0.01129522448295861,0.026153234523084767,-0.024459873168285295,0.01845421605601974,-0.010830114402520769
clip_rn50,conv,2,1,-0.10732088126138964,0.20128982518825106,0.010923551302830944,0.02101920353889289,-0.0027769745614807245,0.009129354237614351,0.008499923798758954,-0.03369178715851953,-0.002463638695440279,-0.030757872294917166
clip_rn50,bn,2,1,-0.010677036801771737,0.26322251684063713,0.018046332862313854,0.01801002593219153,0.008187279236576053,0.0113986209615905,0.020415061858340862,-0.03978105865372175,0.006154667606990725,-0.026481232821827266
clip_rn50,relu,2,1,-0.008910723424493608,0.2559649122845787,0.014202497765963905,0.01650982284878877,0.0058216879677235895,0.008137739130905874,0.01344194871429908,-0.03924875148082679,0.001600688667698154,-0.02800742872302686
clip_rn50,conv,2,1,-0.09420849045943483,0.20672379842163516,0.013771408037405494,0.007484726013577331,0.008085009249722497,-0.009379546786198484,0.014676784392327072,-0.03972068150932889,0.013121301799197113,-0.047060346119610436
clip_rn50,bn,2,1,-0.025214934632439324,0.2614751755949594,0.01481158462143379,0.00940251158373856,0.01349827442583945,-0.000528361253798626,0.020156903630644298,-0.04002923899738134,0.015867392677586738,-0.033745985540277634
clip_rn50,relu,2,1,-0.09057451533738142,0.208411539652998,0.015724118414479155,0.010263002767375268,0.015683850296722687,-0.0025427945178367883,0.017170684683473353,-0.030119621971991528,0.02002724345076222,-0.02499938934321369
clip_rn50,conv,2,1,0.003094853092175394,0.20298897804523416,0.01659280572196022,0.007134003550523238,0.010661476879968977,-0.010314001681657331,0.024736683150042724,-0.034037714533315916,0.01690944205287181,-0.03106600605673321
clip_rn50,bn,2,1,-0.15172449361829055,0.11070381260903754,0.003461273900015216,0.007945696968024676,-0.004431171193254202,-0.013461435825297116,0.011170876555461812,-0.024828131760856312,0.008497964225061522,-0.03684655536772306
clip_rn50,relu,2,1,-0.20013905465580847,0.11021542799028564,0.006309088777278843,0.01937126042423934,0.0016950389511232178,0.005379124719122663,0.0076911393970788555,-0.023617653878065997,0.0020912056398330048,-0.030705215185973148
clip_rn50,conv,2,2,-0.1436059869115194,0.17896286123080535,0.012902973279634355,0.009702327160548113,0.008198169421639229,-0.009141675621113066,0.0100694741378827,-0.030914311331835698,0.004281677277990781,-0.03536189347979993
clip_rn50,bn,2,2,0.003957499511829023,0.2193964894371435,0.021058812747971736,0.005777194168050698,0.01378019314514822,-0.009061682589804165,0.024812067230701878,-0.03764179202958942,0.006196453026187059,-0.03432806664217894
clip_rn50,relu,2,2,-0.07219147176210047,0.1832430910640073,0.01809243785787673,0.00232592788481803,0.013869534957280355,-0.014219646272803754,0.012594027661782997,-0.030559073363599365,0.005742458254005919,-0.03770086557844904
clip_rn50,conv,2,2,-0.035809549182516026,0.14416104618582995,0.01890875005188988,0.003039232044872414,0.017030227459387776,-0.009823916183594988,0.016928480627015033,-0.02361101927402691,0.009750597943543805,-0.02591223259264086
clip_rn50,bn,2,2,-0.007277922447976801,0.16031195852662392,0.016759394359274312,0.005896699773298403,0.00849722054355371,-0.006143441977510711,0.02332146080204522,-0.03244617179543785,0.0020699253046591775,-0.029303803486940255
clip_rn50,relu,2,2,0.0003871631674367389,0.17111268823832337,0.020260271192583057,0.006245772036339192,0.02016202686957414,-0.0060435788825093095,0.022461668996803127,-0.02616189738533284,0.011401366617273328,-0.022249363242000553
clip_rn50,conv,2,2,0.11078090723996714,0.17560613713786938,0.018367712733083713,0.0033498294867039535,0.00293476598861267,0.0022391119547826577,0.027150148794038265,-0.028806798784827503,-0.007187047609087338,-0.008764128855224873
clip_rn50,bn,2,2,-0.09326124998762073,0.11645117274223055,0.00773847813770373,0.005037264958123219,0.005144265616986166,-0.004618589384122546,0.015316041249059859,-0.023362122799253815,3.230882066998508e-05,-0.017700119883620982
clip_rn50,relu,2,2,-0.2213021136214892,0.09293938073696385,0.0054342682711028545,0.017515593851712044,0.004866476625416671,0.002591544855305286,0.005732897208902438,-0.02105516756281843,0.0017374337611910928,-0.03185975732201061
clip_rn50,conv,2,3,-0.18456397609984534,0.15363259109590555,0.00811257031073681,0.011312765045750545,0.008545623206577785,-0.0014075242796907361,0.005342819818888345,-0.028733928710392945,-0.0004238700167441267,-0.03277289075713244
clip_rn50,bn,2,3,-0.057637446568176,0.18586915118576935,0.012060244216189071,0.013517146763019183,0.0010476944933350413,0.003211383381277355,0.01828546242205635,-0.04008908431745081,-0.010159849255819309,-0.033515080778656364
clip_rn50,relu,2,3,-0.11749023673356537,0.1968876493867773,0.01495675046185145,0.01056254227138223,0.024200360203187415,-0.0054700201066660015,0.010128499820612147,-0.03212975455776518,0.007100130078189826,-0.032171955158768056
clip_rn50,conv,2,3,0.031554445379689225,0.1417272473868071,0.021269171844322553,0.0036548164019319096,0.013406322770124983,-0.024994776783509004,0.027417143020819885,-0.04187727130541384,-0.01180064083211883,-0.04872779557339878
clip_rn50,bn,2,3,0.07762305900803745,0.14382520734408832,0.018454720690099596,0.003460361873483947,0.00925475969330608,-0.020329815554418,0.024435481278553453,-0.04089193463891616,-0.024381735612988696,-0.040079792425047195
clip_rn50,relu,2,3,0.009577219248429816,0.13130690848153775,0.017355529983839532,0.0026919280048370575,0.017241000346905594,-0.01727842337255038,0.017515182588596776,-0.030553607126291266,-0.01291161732830154,-0.02227883261787908
clip_rn50,conv,2,3,0.18650196351406695,0.1204804058326409,0.020429837519263278,-0.0020338308857429516,-0.005941766622734879,-0.01870418145708834,0.02268329905525604,-0.023106852583886187,-0.03902082545506333,-0.00851674939302545
clip_rn50,bn,2,3,0.03259489688905242,0.12154575222379556,0.015841549278769802,0.007197428787614882,0.006867556651996447,-0.012714115683590849,0.01548034083577423,-0.018804200939703072,-0.023821357020519004,-0.011746565551936733
clip_rn50,relu,2,3,-0.23563522453370106,0.09813002255914438,0.0052511821552491955,0.015149580481968156,0.008780345193195233,0.0028808339657371146,0.004311398503848679,-0.02040235179238739,0.0039485870661697675,-0.029233549238321208
clip_rn50,conv,3,0,-0.23970593362261636,0.11981564711333997,0.005132133856161986,0.010189304850521774,0.008538617133911797,0.001056950343093499,0.004336849554734817,-0.024161691109809535,0.003001086612073156,-0.02666683172126566
clip_rn50,bn,3,0,-0.1675736046877155,0.155695808825517,0.006367247337806359,0.011534616142054616,0.007007029991266067,0.004586692937111614,0.008697233596284742,-0.03262011542970435,0.00033273902746833173,-0.024569333020897893
clip_rn50,relu,3,0,-0.1106523685591628,0.18388838792259687,0.015393051725796941,0.008589551684973246,0.03579028129162447,-0.008044170966693936,0.008337381191836676,-0.030712413804156846,0.010434488381432391,-0.037686323819457745
clip_rn50,conv,3,0,-0.010110637919788818,0.175897077467809,0.01158949715566153,0.009183430497464479,0.0164457298530394,-0.00935281041446473,0.011303717658551177,-0.03208172518498606,-0.01385670387931911,-0.04036417348196411
clip_rn50,bn,3,0,0.15347131465538688,0.14570059387466694,0.005704315554595496,0.006397056472331991,-0.011964569227511712,-0.013580889912249455,0.013846188223749556,-0.038418652475890436,-0.05591140411684316,-0.04326503864795132
clip_rn50,relu,3,0,-0.11291015082488182,0.1569807184721603,0.012221612805477955,0.00865431957012977,0.0338791268731998,-0.012038885178535713,0.0011912719170673464,-0.030865980524733355,0.0024918295478867647,-0.036613934923031846
clip_rn50,avgpool,3,0,-0.06211313460732793,0.21306035956407277,0.011267159453772352,0.006135273703936933,0.023052383955982206,-0.015308547414715157,0.005515375135433605,-0.03835429503560639,-0.0008926096672926057,-0.04736474706100954
clip_rn50,conv,3,0,0.06188526099430402,0.20315337164860306,0.015071883284492833,0.0010558693716479495,0.0113300772465273,-0.02653888727953649,0.011391114564099171,-0.049311050877018064,-0.020441515981450734,-0.06303343618151322
clip_rn50,bn,3,0,0.009749235067192427,0.19449798435654314,0.010782607400491733,-0.00014194389098348692,0.01188272734205565,-0.028168041508578906,0.009774457526751823,-0.04869153415401287,-0.012761639886818207,-0.06336187292764112
clip_rn50,relu,3,0,0.13159527631761792,0.23525404794924107,0.01707452423396935,0.004963956057654262,0.0037775409916994407,-0.007699026380642793,0.021687331971781493,-0.047505394155709674,-0.009793536068161288,-0.045797669188267526
clip_rn50,downsample,3,0,-0.13852679260004896,0.162168141937817,0.008371601289277136,0.011714818550261824,0.00021119254690463163,0.0013372546088286086,0.008467946898144951,-0.0310817891978451,-0.004812687597056331,-0.03188147899787361
clip_rn50,downsample,3,0,-0.028990057468385375,0.17535274859596126,0.010703490042894004,0.01269566944285494,0.0008953066664212986,0.00032835450825713375,0.014269070829531067,-0.03702961394458806,-0.009360137986149205,-0.03369077708536894
clip_rn50,downsample,3,0,0.19802356595511122,0.21235795003133331,0.02145049953876499,0.004947310260469601,0.010396644261675553,-0.001355417225169686,0.026412480971122865,-0.041366720724476946,0.0025859742495130955,-0.033517223928351825
clip_rn50,conv,3,1,0.08097901992824205,0.24126499639030768,0.014557703682017059,0.007425341371645938,0.006922089425556083,-0.00118137667914181,0.015530093007716572,-0.04582421500201131,-0.001680175712085133,-0.04083373608504376
clip_rn50,bn,3,1,0.14475653957313003,0.30352317340874774,0.019606579607578833,0.006334685063134671,0.01136507217826263,0.005407262203501462,0.02120200619724158,-0.05036745870850201,0.004268963358441236,-0.03663705518914412
clip_rn50,relu,3,1,0.11262896315712659,0.28287561115950227,0.01964236866305502,0.003918380373900965,0.008439243520982409,-0.007616615292520945,0.01619056698043908,-0.046584445206397346,0.000967505877196212,-0.03950739349306315
clip_rn50,conv,3,1,0.1353204841509813,0.3098298986036244,0.021628716411653204,-0.0009217783916126709,0.007743926050538058,-0.016945002261918196,0.019042106194910924,-0.05779941257365795,0.004400247582259986,-0.05326280888149604
clip_rn50,bn,3,1,0.16421087984491006,0.2659748597028109,0.017874527403014456,-0.0005516060495163733,-0.000832663863838734,-0.01589659233256069,0.017246171984671488,-0.055508971936106544,-0.00712194033290503,-0.053975586034587936
clip_rn50,relu,3,1,0.17177832184769842,0.29582705971495693,0.02013737532950033,-0.002300591980494593,0.009476926965519772,-0.018160204952007597,0.018828795750623184,-0.053104003091920426,-0.0007431346492114688,-0.04624658807759782
clip_rn50,conv,3,1,0.3155452999899662,0.22006117432817002,0.009922385085597452,-0.008219301419114089,-0.011290568601102946,-0.02425616313247267,0.008516797419598265,-0.04602030704954174,-0.02720004440041507,-0.04262573992584626
clip_rn50,bn,3,1,0.0951198842862265,0.25634496420722525,0.01544253913985652,-0.003629731519252777,0.01230788068779716,-0.02619207920672431,0.0041427992153409005,-0.041688364327871597,0.0018881039635600116,-0.04676401236059155
clip_rn50,relu,3,1,-0.08588458930056443,0.23154682371536456,0.014820844547963369,0.008698825094983209,0.01767796100214422,-0.013583286448700521,0.004285990029170003,-0.04119973494334922,0.007675891016881833,-0.043842083073432764
clip_rn50,conv,3,2,-0.025532359334690814,0.3279850026100993,0.014422651483125099,0.0036554143891034396,0.02056031540649311,-0.014691119427413857,0.005283035248754921,-0.04999154966535502,0.004630490116370543,-0.05942404254224104
clip_rn50,bn,3,2,0.044006312696134,0.341381910654085,0.011725909634968897,-0.007064419055624049,0.011765939417381951,-0.023767200859999782,0.008859065340360052,-0.05823629944444797,-0.0009729956140642412,-0.0682516579090705
clip_rn50,relu,3,2,0.061083816937906814,0.33356449449928827,0.01588475598965406,-0.008928082177629915,0.015330899531928947,-0.035803602695819337,0.01021953372087047,-0.057582258849709356,0.002763356101572516,-0.07565702375885192
clip_rn50,conv,3,2,0.11521378081898853,0.3313366935814753,0.010029104128810501,-0.009525196422754179,0.0017523585228905597,-0.026821564511856744,0.008202501090148945,-0.058569880059074375,-0.01188101981788145,-0.07581062300118252
clip_rn50,bn,3,2,0.07176845219917757,0.32549552201292054,0.003880381744099229,-0.00980227466543293,-0.00298080675261532,-0.02377729988609667,0.0020827214702777985,-0.05828181141441269,-0.015809471281194372,-0.07265026210895364
clip_rn50,relu,3,2,0.021204754462668354,0.33331195599134444,0.014471888734293364,-0.008510557648956474,0.01094080372388083,-0.024523594239205526,0.0020888198313149357,-0.05655506884714662,-0.004891733582045952,-0.0673078126755266
clip_rn50,conv,3,2,0.10221452525486985,0.3336566373259679,0.01120808345697899,-0.01484805467839534,-0.0011405711339595032,-0.03225385735141245,0.002118288981899391,-0.06745547155083714,-0.015951759140674787,-0.0776212084481619
clip_rn50,bn,3,2,0.05293738548947957,0.3397292164952351,0.02124673143304294,-0.013418270695930934,0.014318156695190626,-0.03261357974481094,-0.003497834249181611,-0.057363477365597326,-0.003566632330087728,-0.06457421395056318
clip_rn50,relu,3,2,-0.12063033558312423,0.2410203245869352,0.014220827077417411,0.0008558813368422513,0.023580262858009363,-0.026057008669294335,-0.0023416881954751584,-0.03896647126053543,0.013208053294218383,-0.04931496836458335
clip_rn50,conv,3,3,-0.02235318076192692,0.31769281451581244,0.012122847136971983,-0.004478715605586436,0.019831043175258276,-0.030108284806847296,-0.004230132883758259,-0.057318597318115005,0.009124040884766847,-0.0693187047082201
clip_rn50,bn,3,3,0.08118965947009274,0.38511534671425196,0.009082719007034279,-0.013544901108357321,0.008663341940370481,-0.02964363334943143,0.00628103352204426,-0.07198256551999083,-0.0006670523475012791,-0.08352435543163983
clip_rn50,relu,3,3,0.03214072119738181,0.3240671123578861,0.02525627225654127,-0.00905148740372197,0.03533027588856088,-0.030962474229330073,0.0026307455703046267,-0.04910913934911665,0.02147143611485161,-0.059181933852914814
clip_rn50,conv,3,3,0.15783804781999994,0.37659960152312555,0.01580996227967557,-0.010411466686883808,0.0011241883564775956,-0.02916789748850046,0.006484587675319647,-0.06933755732711233,-0.004965411567363465,-0.07461402052542121
clip_rn50,bn,3,3,0.15069216734935395,0.34007930686083404,0.014934045990860317,-0.017012272710122622,-0.007869324247038262,-0.034153753549594934,0.0024214799491068806,-0.06550866807584865,-0.014927555571774886,-0.06979501428993679
clip_rn50,relu,3,3,0.03401499970097788,0.2920645040833198,0.026752979151060167,-0.009613162897682714,0.02795405628150567,-0.036079230059912204,-0.0002674109497224214,-0.04947487173061102,0.015200361202474783,-0.06195378373560992
clip_rn50,conv,3,3,0.12778267317856695,0.3167640044124336,0.028331856322214133,-0.01865432432216585,0.014474007689069618,-0.0274399863748086,0.004607626051493063,-0.053863600230992625,0.005756615903907081,-0.05551071536071989
clip_rn50,bn,3,3,0.09081863698614194,0.30115984442401916,0.028217828698875666,-0.020471139534874783,0.01772526360291829,-0.04034597134752366,-0.004139285765328349,-0.04604837962892738,0.007184769249281783,-0.04516570205564718
clip_rn50,relu,3,3,-0.14699592760058894,0.22436714275027964,0.013579473089799565,5.1364106343626537e-05,0.02258672129058753,-0.028051060441068337,-0.0034273593002494274,-0.03776842560887611,0.011954233370069095,-0.045667344056219916
clip_rn50,conv,3,4,-0.06283719401635182,0.27622873342463644,0.009734583359896555,-0.0009558841958228759,0.014323839428126296,-0.024333373442875672,-0.007253223699126718,-0.053423627261673295,-2.2472782781640666e-05,-0.05584739499548641
clip_rn50,bn,3,4,0.07321177516912525,0.2858644287113476,0.003672612243479048,-0.008134138628093257,-0.0095403582592503,-0.021874363341632064,0.00012508752761170028,-0.0679633848838061,-0.017937650826965322,-0.0678047670373782
clip_rn50,relu,3,4,0.06140900573872258,0.2921640008626417,0.014016251470303644,0.00686725942711619,0.01657461394459312,-0.006341546459802727,0.005451269030698737,-0.04471940064549951,0.009475951985087779,-0.04492128110017202
clip_rn50,conv,3,4,0.19836572183933424,0.3056377377273832,0.008503077783010266,0.00952904724746706,-0.01634595060011962,0.009607196225029424,0.010650966959242752,-0.05579019181561298,-0.015763812056120513,-0.04027238860157517
clip_rn50,bn,3,4,0.22099786631857204,0.2723032220741979,0.004318786108867628,0.004487493567401746,-0.02714078377790985,1.7019745155555377e-05,0.005606450922218065,-0.05173961869638727,-0.029112971325254505,-0.035864372868286865
clip_rn50,relu,3,4,0.06016563379159574,0.28813442780663495,0.0069179208425938915,0.009541169968386332,0.004849455865363506,-0.011508517227057424,-0.005011318845417723,-0.05890765559379313,-0.0018404818630721673,-0.04529180364476923
clip_rn50,conv,3,4,0.14216241663160958,0.3616572196779647,0.007210697461084908,0.006354934698696135,-0.007809460060123757,0.0004895752928958386,0.00015578314343148159,-0.06510657484578508,-0.005096163401179549,-0.04414944281676597
clip_rn50,bn,3,4,0.09373098100932559,0.32430463656646286,0.004195640449469559,0.0013271331916057116,-0.010523073991354562,-0.005514259135065758,-0.007160124172960136,-0.058713497550671845,-0.014801784008372301,-0.04301226031363531
clip_rn50,relu,3,4,-0.15226156710209665,0.23034253362499815,0.010239385852760269,-0.0035992088232500163,0.013685517568464839,-0.025155207938469953,-0.003496646530849523,-0.03360629640737939,0.006256396385469293,-0.040497059080069675
clip_rn50,conv,3,5,-0.030361711189798874,0.2587918631929884,0.009700224343787457,-0.009818744768879256,0.009272299515249736,-0.036621340059367735,-0.0042410396970879415,-0.04983663526033444,-0.007817397410120549,-0.05145579473877657
clip_rn50,bn,3,5,0.17005839906010134,0.21125262605991682,3.419413985503161e-05,-0.015046759630729906,-0.026504371903134955,-0.03021058417257444,-0.0014250807591754955,-0.06758303734759466,-0.03773621069684718,-0.06250169752708434
clip_rn50,relu,3,5,0.04799947976368601,0.2639943535304742,0.0184867546251943,0.0025739131051025765,0.011342310975151829,-0.023500722018173187,0.001694309567472442,-0.042250969141189976,0.0005179886366732528,-0.04802532638728149
clip_rn50,conv,3,5,0.15437594103586078,0.33367956161745266,0.007686781828703831,-0.002820968053783568,-0.013552942481562053,-0.016115071808531667,0.0026261035250314535,-0.05980336870238079,-0.019505009342459273,-0.05876696203893089
clip_rn50,bn,3,5,0.18422857172519316,0.29323049619753916,0.0051743877380011905,-0.006170013414459552,-0.018074313318203666,-0.020985721096923926,0.0001623444616302705,-0.048538609244998976,-0.02679691112294913,-0.047055243254858076
clip_rn50,relu,3,5,0.15808589425219763,0.26640616007711365,0.013098538012762145,-0.015103519620339012,0.00687250452363905,-0.04131084470563787,0.0026370908789524194,-0.05132965383189078,-0.009379388444670483,-0.0638081307873612
clip_rn50,conv,3,5,0.2294138034612791,0.2485868403137919,0.0029041162866098313,-0.022689089790058042,-0.020762501322534654,-0.03910780501796282,0.0010430287912699676,-0.050855421121060895,-0.03703583410040023,-0.05351509613844149
clip_rn50,bn,3,5,0.1801837488126608,0.23812322048039025,0.007751329536163726,-0.021152962495189748,-0.0058075371301320455,-0.043892363669559814,-0.0005220910629386011,-0.04305410047348854,-0.0242504220224094,-0.048605586523481126
clip_rn50,relu,3,5,-0.16735459355951532,0.1980612910131012,0.013640360646224786,-0.007975011264795051,0.022860373409854196,-0.029092789321371715,-0.002818340116583967,-0.02257467267962221,0.014265772317871156,-0.026829472853054898
clip_rn50,conv,4,0,-0.061717105952388766,0.2198411222826984,0.007821369855443128,-0.014649533809898585,0.004137070363912906,-0.03990001783809963,-0.008346662763021255,-0.04513742169245599,-0.01299031393775666,-0.038856275874820045
clip_rn50,bn,4,0,0.1633844576507914,0.20298005782969514,-0.005051149761214402,-0.02095316930334401,-0.039421374313266866,-0.044189953139566585,-0.01081633833476367,-0.06675967470105681,-0.052079358827864866,-0.055794052429323227
clip_rn50,relu,4,0,-0.010788384298810865,0.18084722071429898,0.02051349015060913,-0.018231314908233542,0.016217260116109376,-0.04795314564019343,-0.001238385235678787,-0.019347756929191523,-0.008400005114721916,-0.014530068753103587
clip_rn50,conv,4,0,0.23897691042758318,0.08205048904187688,-0.007360770618485057,-0.012876871435979056,-0.0355865725019745,-0.0340169633888402,-0.014727372930985888,-0.024640592146769925,-0.05984234949859929,-0.011530519769921171
clip_rn50,bn,4,0,0.2430334892615231,0.03446328007287692,-0.007808010659539788,-0.016939727882938502,-0.03602922949984119,-0.040964380576592366,-0.014624179777929347,-0.013460344080552137,-0.059378719880355674,-0.0019702228177789632
clip_rn50,relu,4,0,0.034238559726796715,0.12532249614515986,0.01645762772539809,-0.025929017922772718,-0.0007041392304732302,-0.0505730611941857,-0.008223046740342667,-0.005699352727895665,-0.02416402144662695,-0.005592170926159226
clip_rn50,avgpool,4,0,0.03453740271587018,0.16419997293123664,0.012090485475171699,-0.018161228843348892,-0.006017373126769348,-0.0441034850818727,-0.008336538176046387,-0.03128939670885966,-0.02020309636123722,-0.03464948057589237
clip_rn50,conv,4,0,0.11813798297671635,0.1780220955336332,0.008852657219304783,-0.01958888362944111,-0.027711364398205013,-0.04135271009942751,-0.007125512840771259,-0.03572411150382207,-0.03614372483990194,-0.03428407200367434
clip_rn50,bn,4,0,0.12844655530372381,0.13713380224195776,0.008033108308918763,-0.019767011990283093,-0.027693876753227292,-0.04248096571131235,-0.00871635829616911,-0.03128055828337371,-0.0377538812551271,-0.0259885731191013
clip_rn50,relu,4,0,0.12653332708224055,0.38700061276138875,0.01534992333820867,-0.0035906191628370387,-0.005880507043032349,-0.018921365678722935,0.010686866311947374,-0.07782440484238434,-0.017177864445134347,-0.08359816153482497
clip_rn50,downsample,4,0,-0.10146299406647255,0.2677732811581864,0.009115999706167707,-0.0024795701281056792,0.014285252353090735,-0.027364565530940826,-0.002104838156703287,-0.04517012641158588,0.00818662011320992,-0.048367275296499035
clip_rn50,downsample,4,0,-0.05452263386828655,0.3363998095432179,0.007871697546659673,0.001493208155139203,0.006732847750565006,-0.015321414598559291,-0.0009979794428726235,-0.05932221285429423,0.00040129153240995447,-0.06707784027536329
clip_rn50,downsample,4,0,0.18170021058763816,0.4493551979888878,0.013263383548651864,-0.0029043539007073127,0.0005764815835394843,-0.004983463123959475,0.020031590555719903,-0.08295084018937499,0.005587374804033318,-0.09211899280365654
clip_rn50,conv,4,1,0.07917431700162376,0.42797086376362964,0.016998871294145526,-0.004676730519603933,0.0168032494289429,-0.01632950295847102,0.0006424558206014064,-0.07309191869034837,0.004033902591010094,-0.09738112422464912
clip_rn50,bn,4,1,0.14802820563925753,0.43384594376059843,0.012446836275042589,-0.008328264914259809,0.00870306916523822,-0.01747041129582133,0.0056598737179116565,-0.07865046999142206,0.006753707265983927,-0.10615738425537158
clip_rn50,relu,4,1,0.1131180063243043,0.39241768006567324,0.017219920513406428,-0.013031992571896911,0.006018784306098021,-0.02369991340442662,-0.0005156090741630509,-0.057822999198028247,-0.0025591893747722166,-0.08073743455055304
clip_rn50,conv,4,1,0.10509831688713082,0.4963953362210585,0.006322119687349248,0.009056212770107097,0.0042195358092654844,0.006286979358789024,0.0033662387564744045,-0.07162050486366123,0.009533324940188798,-0.08580078987676737
clip_rn50,bn,4,1,0.14726008782230007,0.4623709948925871,0.0008272383167455821,0.009415414757108664,-0.0100968440790761,0.007542975091925863,0.002134821984463381,-0.07007919881678187,-0.005023298497042361,-0.07909750473594107
clip_rn50,relu,4,1,0.051039486305864086,0.4466908232099469,0.016494922995774354,0.00013356730347580115,0.002959454657082597,-0.013030032838101002,-0.0027165800613830685,-0.06962567992829427,0.002460775200115603,-0.09306549037575962
clip_rn50,conv,4,1,0.1307161913675751,0.4312832317892011,0.008335675032244971,0.00129663050862866,-0.003934557103086156,-0.01213276501487498,-0.004240322066784291,-0.07698625053476682,0.005520041420597671,-0.09864115382898747
clip_rn50,bn,4,1,0.1733081353737729,0.3874975756422257,0.0102165762380165,-0.007649963484064104,0.0015128515219488547,-0.022410928570724187,-0.002879379470250104,-0.06749204787421981,0.010185223591513609,-0.09008035699384326
clip_rn50,relu,4,1,0.1087468205682523,0.4593424056760882,0.01571811564417276,-0.005295770652895937,0.0041835181534219945,-0.02256000323199503,0.008746632108836222,-0.08767914924927894,-0.0014821602100487802,-0.09776262783149342
clip_rn50,conv,4,2,0.11241338898966678,0.4074171282729963,0.016611857868811128,-0.008257209079041539,0.014702299645780612,-0.02336469634697591,0.0003961544096873354,-0.0615418198754335,0.016467083554584663,-0.09221038522884861
clip_rn50,bn,4,2,0.18955522981609177,0.347809789579557,0.0014752880796012613,-0.006411367846422877,-0.005112619644729394,-0.013555046881497723,-0.0016226480416257072,-0.05631692939787114,-0.0018987884661478271,-0.07743312385189888
clip_rn50,relu,4,2,0.030142038761840653,0.31871100386228174,0.016737747950613762,-0.025137088515225614,0.014786395610662372,-0.04539551437500933,-0.002337543585699934,-0.05056940475205551,0.01220960133479455,-0.07673620678469609
clip_rn50,conv,4,2,0.09315865927992607,0.4327538362907588,0.011448306955210305,-0.005499357741769018,0.013020122427249772,-0.014471585738029424,-0.00010269792502727582,-0.06717106098651265,0.018058279293756585,-0.09259735948394632
clip_rn50,bn,4,2,0.13514943188385606,0.36928968066190193,0.009423241306207086,-0.0012067654018727558,-0.0008602799358948532,-0.011147611456972628,-0.002199885413321251,-0.054126278944431894,0.00017373348953658718,-0.07378516030708726
clip_rn50,relu,4,2,0.1045251237735955,0.4379863829819256,0.005855735826344702,-0.00476042247964259,-0.005485668790489548,-0.008515716490203884,-0.012182164116988442,-0.06501117617849417,-0.0033953267382601515,-0.08434279459533983
clip_rn50,conv,4,2,0.06690824730117546,0.3734212887372526,0.006563710569844283,-0.004778161469843445,0.0072747555867570535,-0.013798886118415732,-0.011790942140913634,-0.06205106865597981,0.016591996858962538,-0.07872807302171247
clip_rn50,bn,4,2,0.09621675440207866,0.3667290323767669,0.0023874517562252756,-0.009245508772474043,0.01238007162696382,-0.016933627181579813,-0.006779960267803989,-0.0628221523895765,0.027509457110722557,-0.08066596431418521
clip_rn50,relu,4,2,0.12595233314387494,0.5061676954304924,0.010450325603011762,-0.01238914985162265,0.01237195144226133,-0.03146608258695466,0.000526072628766916,-0.0871536351566849,0.012326297755822307,-0.10445786030763005
